Data logger for tempereture and humidity.
Code, design, and soldering by Antti Mikkonen, a.mikkonen@iki.fi, 2019.
Based on open source projects and libraries. See source for details.
/home/ami/src/arduino/promini/logger_v8_ada/logger_v8_ada.ino
UTC time (year/month/date hour:minute:second), T RTC (C), T sht31 (C), T si7021 (C), RH sht31 (-), RH si7021 (-), heaterOn sht31 (bool),  heaterOn si7021 (bool), battery voltage (V)
2019/04/07 04:43:00, 0.00, 0.28, -0.17, 35.48, 33.33, 0, 0, 4.18
2019/04/07 04:44:00, 0.00, 0.28, -0.17, 35.49, 33.33, 0, 0, 4.18
2019/04/07 04:45:00, 0.00, 0.25, -0.19, 35.56, 33.33, 0, 0, 4.18
2019/04/07 04:46:00, 0.00, 0.23, -0.20, 35.51, 33.35, 0, 0, 4.18
2019/04/07 04:47:00, 0.00, 0.23, -0.23, 35.52, 33.34, 0, 0, 4.18
2019/04/07 04:48:00, 0.00, 0.21, -0.23, 35.58, 33.35, 0, 0, 4.18
2019/04/07 04:49:00, 0.00, 0.21, -0.24, 35.57, 33.34, 0, 0, 4.18
2019/04/07 04:50:00, 0.00, 0.18, -0.27, 35.56, 33.36, 0, 0, 4.18
2019/04/07 04:51:00, 0.00, 0.19, -0.29, 35.51, 33.34, 0, 0, 4.18
2019/04/07 04:52:00, 0.00, 0.16, -0.33, 35.55, 33.36, 0, 0, 4.18
2019/04/07 04:53:00, 0.00, 0.14, -0.30, 35.56, 33.36, 0, 0, 4.18
2019/04/07 04:54:00, 0.00, 0.15, -0.32, 35.56, 33.36, 0, 0, 4.18
2019/04/07 04:55:00, 0.00, 0.14, -0.33, 35.57, 33.38, 0, 0, 4.18
2019/04/07 04:56:00, 0.00, 0.11, -0.35, 35.57, 33.37, 0, 0, 4.18
2019/04/07 04:57:00, 0.00, 0.09, -0.35, 35.57, 33.37, 0, 0, 4.18
2019/04/07 04:58:00, 0.00, 0.08, -0.36, 35.56, 33.39, 0, 0, 4.18
2019/04/07 04:59:00, 0.00, 0.08, -0.39, 35.62, 33.38, 0, 0, 4.18
2019/04/07 05:00:00, -0.25, 0.06, -0.41, 35.59, 33.38, 0, 0, 4.18
2019/04/07 05:01:00, -0.25, 0.04, -0.43, 35.55, 33.37, 0, 0, 4.18
2019/04/07 05:02:00, -0.25, 0.05, -0.42, 35.56, 33.37, 0, 0, 4.18
2019/04/07 05:03:00, -0.25, 0.04, -0.42, 35.59, 33.36, 0, 0, 4.18
2019/04/07 05:04:00, -0.25, 0.01, -0.45, 35.60, 33.40, 0, 0, 4.18
2019/04/07 05:05:00, -0.25, 0.01, -0.46, 35.61, 33.39, 0, 0, 4.18
2019/04/07 05:06:00, -0.25, -0.03, -0.49, 35.58, 33.38, 0, 0, 4.18
2019/04/07 05:07:00, -0.25, -0.01, -0.46, 35.60, 33.38, 0, 0, 4.18
2019/04/07 05:08:00, -0.25, -0.04, -0.48, 35.58, 33.38, 0, 0, 4.18
2019/04/07 05:09:00, -0.25, -0.05, -0.49, 35.62, 33.39, 0, 0, 4.18
2019/04/07 05:10:00, -0.25, -0.07, -0.52, 35.59, 33.39, 0, 0, 4.18
2019/04/07 05:11:00, -0.25, -0.08, -0.53, 35.62, 33.41, 0, 0, 4.18
2019/04/07 05:12:00, -0.25, -0.10, -0.56, 35.59, 33.41, 0, 0, 4.18
2019/04/07 05:13:00, -0.25, -0.11, -0.56, 35.63, 33.42, 0, 0, 4.18
2019/04/07 05:14:00, -0.25, -0.11, -0.56, 35.63, 33.41, 0, 0, 4.18
2019/04/07 05:15:00, -0.25, -0.12, -0.60, 35.64, 33.42, 0, 0, 4.18
2019/04/07 05:16:00, -0.25, -0.12, -0.61, 35.62, 33.42, 0, 0, 4.18
2019/04/07 05:17:00, -0.25, -0.15, -0.61, 35.66, 33.45, 0, 0, 4.18
2019/04/07 05:18:00, -0.25, -0.15, -0.59, 35.66, 33.45, 0, 0, 4.18
2019/04/07 05:19:00, -0.25, -0.15, -0.60, 35.63, 33.45, 0, 0, 4.18
2019/04/07 05:20:00, -0.50, -0.19, -0.62, 35.63, 33.43, 0, 0, 4.18
2019/04/07 05:21:00, -0.50, -0.18, -0.65, 35.66, 33.45, 0, 0, 4.18
2019/04/07 05:22:00, -0.50, -0.22, -0.67, 35.68, 33.43, 0, 0, 4.18
2019/04/07 05:23:00, -0.50, -0.21, -0.64, 35.69, 33.45, 0, 0, 4.18
2019/04/07 05:24:00, -0.50, -0.21, -0.67, 35.71, 33.44, 0, 0, 4.18
2019/04/07 05:25:00, -0.50, -0.25, -0.69, 35.69, 33.46, 0, 0, 4.18
2019/04/07 05:26:00, -0.50, -0.23, -0.69, 35.72, 33.46, 0, 0, 4.18
2019/04/07 05:27:00, -0.50, -0.23, -0.72, 35.74, 33.47, 0, 0, 4.18
2019/04/07 05:28:00, -0.50, -0.25, -0.72, 35.68, 33.47, 0, 0, 4.18
2019/04/07 05:29:00, -0.50, -0.26, -0.71, 35.65, 33.46, 0, 0, 4.18
2019/04/07 05:30:00, -0.50, -0.26, -0.75, 35.74, 33.45, 0, 0, 4.18
2019/04/07 05:31:00, -0.50, -0.29, -0.74, 35.69, 33.46, 0, 0, 4.18
2019/04/07 05:32:00, -0.50, -0.35, -0.76, 35.68, 33.45, 0, 0, 4.18
2019/04/07 05:33:00, -0.50, -0.31, -0.76, 35.67, 33.48, 0, 0, 4.18
2019/04/07 05:34:00, -0.50, -0.33, -0.79, 35.71, 33.48, 0, 0, 4.18
2019/04/07 05:35:00, -0.50, -0.33, -0.79, 35.72, 33.48, 0, 0, 4.18
2019/04/07 05:36:00, -0.50, -0.33, -0.80, 35.71, 33.50, 0, 0, 4.18
2019/04/07 05:37:00, -0.50, -0.35, -0.80, 35.73, 33.48, 0, 0, 4.18
2019/04/07 05:38:00, -0.50, -0.38, -0.82, 35.72, 33.48, 0, 0, 4.18
2019/04/07 05:39:00, -0.50, -0.38, -0.82, 35.73, 33.48, 0, 0, 4.18
2019/04/07 05:40:00, -0.50, -0.39, -0.86, 35.71, 33.48, 0, 0, 4.18
2019/04/07 05:41:00, -0.50, -0.40, -0.88, 35.74, 33.49, 0, 0, 4.18
2019/04/07 05:42:00, -0.50, -0.40, -0.87, 35.74, 33.49, 0, 0, 4.18
2019/04/07 05:43:00, -0.50, -0.43, -0.89, 35.73, 33.48, 0, 0, 4.18
2019/04/07 05:44:00, -0.50, -0.45, -0.87, 35.73, 33.49, 0, 0, 4.18
2019/04/07 05:45:00, -0.50, -0.45, -0.91, 35.71, 33.48, 0, 0, 4.18
2019/04/07 05:46:00, -0.75, -0.45, -0.90, 35.71, 33.48, 0, 0, 4.18
2019/04/07 05:47:00, -0.75, -0.48, -0.91, 35.73, 33.47, 0, 0, 4.18
2019/04/07 05:48:00, -0.75, -0.48, -0.93, 35.72, 33.47, 0, 0, 4.18
2019/04/07 05:49:00, -0.75, -0.48, -0.94, 35.72, 33.46, 0, 0, 4.18
2019/04/07 05:50:00, -0.75, -0.49, -0.94, 35.69, 33.46, 0, 0, 4.18
2019/04/07 05:51:00, -0.75, -0.49, -0.93, 35.73, 33.48, 0, 0, 4.18
2019/04/07 05:52:00, -0.75, -0.52, -0.93, 35.73, 33.47, 0, 0, 4.18
2019/04/07 05:53:00, -0.75, -0.53, -0.97, 35.71, 33.49, 0, 0, 4.18
2019/04/07 05:54:00, -0.75, -0.53, -1.02, 35.73, 33.48, 0, 0, 4.18
2019/04/07 05:55:00, -0.75, -0.54, -1.00, 35.75, 33.46, 0, 0, 4.18
2019/04/07 05:56:00, -0.75, -0.54, -0.98, 35.74, 33.46, 0, 0, 4.18
2019/04/07 05:57:00, -0.75, -0.56, -1.02, 35.74, 33.47, 0, 0, 4.18
2019/04/07 05:58:00, -0.75, -0.59, -1.01, 35.75, 33.48, 0, 0, 4.18
2019/04/07 05:59:00, -0.75, -0.57, -1.04, 35.75, 33.48, 0, 0, 4.18
2019/04/07 06:00:00, -0.75, -0.59, -1.04, 35.75, 33.49, 0, 0, 4.18
2019/04/07 06:01:00, -0.75, -0.60, -1.06, 35.75, 33.48, 0, 0, 4.18
2019/04/07 06:02:00, -0.75, -0.63, -1.05, 35.71, 33.49, 0, 0, 4.18
2019/04/07 06:03:00, -0.75, -0.64, -1.07, 35.76, 33.50, 0, 0, 4.18
2019/04/07 06:04:00, -0.75, -0.64, -1.10, 35.77, 33.48, 0, 0, 4.18
2019/04/07 06:05:00, -0.75, -0.64, -1.09, 35.79, 33.49, 0, 0, 4.18
2019/04/07 06:06:00, -0.75, -0.66, -1.10, 35.78, 33.50, 0, 0, 4.18
2019/04/07 06:07:00, -0.75, -0.67, -1.09, 35.77, 33.49, 0, 0, 4.18
2019/04/07 06:08:00, -0.75, -0.66, -1.12, 35.75, 33.50, 0, 0, 4.18
2019/04/07 06:09:00, -0.75, -0.68, -1.12, 35.79, 33.51, 0, 0, 4.18
2019/04/07 06:10:00, -0.75, -0.70, -1.15, 35.82, 33.50, 0, 0, 4.18
2019/04/07 06:11:00, -0.75, -0.71, -1.13, 35.75, 33.49, 0, 0, 4.18
2019/04/07 06:12:00, -1.00, -0.71, -1.15, 35.77, 33.49, 0, 0, 4.18
2019/04/07 06:13:00, -1.00, -0.71, -1.17, 35.75, 33.49, 0, 0, 4.18
2019/04/07 06:14:00, -1.00, -0.73, -1.18, 35.77, 33.49, 0, 0, 4.18
2019/04/07 06:15:00, -1.00, -0.73, -1.19, 35.75, 33.51, 0, 0, 4.18
2019/04/07 06:16:00, -1.00, -0.74, -1.19, 35.80, 33.49, 0, 0, 4.18
2019/04/07 06:17:00, -1.00, -0.74, -1.21, 35.82, 33.52, 0, 0, 4.18
2019/04/07 06:18:00, -1.00, -0.77, -1.22, 35.78, 33.51, 0, 0, 4.18
2019/04/07 06:19:00, -1.00, -0.77, -1.22, 35.84, 33.52, 0, 0, 4.18
2019/04/07 06:20:00, -1.00, -0.77, -1.24, 35.83, 33.52, 0, 0, 4.18
2019/04/07 06:21:00, -1.00, -0.80, -1.24, 35.79, 33.55, 0, 0, 4.18
2019/04/07 06:22:00, -1.00, -0.83, -1.25, 35.78, 33.52, 0, 0, 4.18
2019/04/07 06:23:00, -1.00, -0.80, -1.25, 35.78, 33.52, 0, 0, 4.18
2019/04/07 06:24:00, -1.00, -0.84, -1.26, 35.86, 33.53, 0, 0, 4.18
2019/04/07 06:25:00, -1.00, -0.81, -1.27, 35.80, 33.55, 0, 0, 4.18
2019/04/07 06:26:00, -1.00, -0.83, -1.28, 35.88, 33.54, 0, 0, 4.18
2019/04/07 06:27:00, -1.00, -0.84, -1.27, 35.83, 33.55, 0, 0, 4.18
2019/04/07 06:28:00, -1.00, -0.85, -1.30, 35.85, 33.55, 0, 0, 4.18
2019/04/07 06:29:00, -1.00, -0.87, -1.30, 35.83, 33.55, 0, 0, 4.18
2019/04/07 06:30:00, -1.00, -0.88, -1.30, 35.86, 33.56, 0, 0, 4.18
2019/04/07 06:31:00, -1.00, -0.87, -1.33, 35.89, 33.56, 0, 0, 4.18
2019/04/07 06:32:00, -1.00, -0.89, -1.32, 35.86, 33.57, 0, 0, 4.18
2019/04/07 06:33:00, -1.00, -0.89, -1.33, 35.84, 33.59, 0, 0, 4.18
2019/04/07 06:34:00, -1.00, -0.87, -1.34, 35.92, 33.58, 0, 0, 4.18
2019/04/07 06:35:00, -1.00, -0.92, -1.35, 35.89, 33.60, 0, 0, 4.18
2019/04/07 06:36:00, -1.00, -0.92, -1.34, 35.89, 33.59, 0, 0, 4.18
2019/04/07 06:37:00, -1.00, -0.92, -1.37, 35.93, 33.60, 0, 0, 4.18
2019/04/07 06:38:00, -1.00, -0.94, -1.37, 35.92, 33.61, 0, 0, 4.18
2019/04/07 06:39:00, -1.00, -0.92, -1.38, 35.96, 33.62, 0, 0, 4.18
2019/04/07 06:40:00, -1.00, -0.94, -1.39, 35.93, 33.63, 0, 0, 4.18
2019/04/07 06:41:00, -1.00, -0.96, -1.39, 35.93, 33.63, 0, 0, 4.18
2019/04/07 06:42:00, -1.00, -0.96, -1.37, 35.95, 33.65, 0, 0, 4.18
2019/04/07 06:43:00, -1.00, -0.96, -1.39, 35.98, 33.65, 0, 0, 4.18
2019/04/07 06:44:00, -1.00, -0.95, -1.41, 35.95, 33.65, 0, 0, 4.18
2019/04/07 06:45:00, -1.00, -0.98, -1.41, 35.98, 33.68, 0, 0, 4.18
2019/04/07 06:46:00, -1.25, -0.96, -1.42, 36.02, 33.68, 0, 0, 4.18
2019/04/07 06:47:00, -1.25, -0.98, -1.40, 36.00, 33.68, 0, 0, 4.18
2019/04/07 06:48:00, -1.25, -1.01, -1.42, 36.00, 33.69, 0, 0, 4.18
2019/04/07 06:49:00, -1.25, -0.99, -1.41, 36.01, 33.68, 0, 0, 4.18
2019/04/07 06:50:00, -1.25, -1.01, -1.41, 36.03, 33.70, 0, 0, 4.18
2019/04/07 06:51:00, -1.25, -1.01, -1.41, 36.02, 33.68, 0, 0, 4.18
2019/04/07 06:52:00, -1.25, -0.99, -1.40, 36.03, 33.69, 0, 0, 4.18
2019/04/07 06:53:00, -1.25, -1.01, -1.40, 36.06, 33.69, 0, 0, 4.18
2019/04/07 06:54:00, -1.25, -1.01, -1.45, 36.03, 33.68, 0, 0, 4.18
2019/04/07 06:55:00, -1.25, -1.02, -1.42, 36.06, 33.73, 0, 0, 4.18
2019/04/07 06:56:00, -1.25, -0.99, -1.43, 36.05, 33.71, 0, 0, 4.18
2019/04/07 06:57:00, -1.25, -1.02, -1.45, 36.10, 33.71, 0, 0, 4.18
2019/04/07 06:58:00, -1.25, -1.02, -1.43, 36.04, 33.73, 0, 0, 4.18
2019/04/07 06:59:00, -1.25, -1.01, -1.43, 36.07, 33.73, 0, 0, 4.18
2019/04/07 07:00:00, -1.25, -1.02, -1.46, 36.10, 33.74, 0, 0, 4.18
2019/04/07 07:01:00, -1.25, -1.05, -1.43, 36.10, 33.74, 0, 0, 4.18
2019/04/07 07:02:00, -1.25, -1.02, -1.43, 36.11, 33.73, 0, 0, 4.18
2019/04/07 07:03:00, -1.25, -1.02, -1.43, 36.14, 33.76, 0, 0, 4.18
2019/04/07 07:04:00, -1.25, -1.04, -1.43, 36.11, 33.76, 0, 0, 4.18
2019/04/07 07:05:00, -1.25, -1.02, -1.42, 36.11, 33.77, 0, 0, 4.18
2019/04/07 07:06:00, -1.25, -1.02, -1.45, 36.11, 33.77, 0, 0, 4.18
2019/04/07 07:07:00, -1.25, -1.05, -1.42, 36.12, 33.78, 0, 0, 4.18
2019/04/07 07:08:00, -1.25, -1.04, -1.45, 36.13, 33.78, 0, 0, 4.18
2019/04/07 07:09:00, -1.25, -1.02, -1.45, 36.15, 33.78, 0, 0, 4.18
2019/04/07 07:10:00, -1.25, -1.04, -1.43, 36.20, 33.80, 0, 0, 4.18
2019/04/07 07:11:00, -1.25, -1.04, -1.43, 36.21, 33.82, 0, 0, 4.18
2019/04/07 07:12:00, -1.25, -1.05, -1.43, 36.24, 33.81, 0, 0, 4.18
2019/04/07 07:13:00, -1.25, -1.04, -1.41, 36.21, 33.84, 0, 0, 4.18
2019/04/07 07:14:00, -1.25, -1.04, -1.42, 36.24, 33.82, 0, 0, 4.18
2019/04/07 07:15:00, -1.25, -1.02, -1.43, 36.22, 33.84, 0, 0, 4.18
2019/04/07 07:16:00, -1.25, -1.02, -1.41, 36.25, 33.84, 0, 0, 4.18
2019/04/07 07:17:00, -1.25, -0.99, -1.41, 36.25, 33.84, 0, 0, 4.18
2019/04/07 07:18:00, -1.25, -1.04, -1.42, 36.27, 33.86, 0, 0, 4.18
2019/04/07 07:19:00, -1.00, -1.02, -1.42, 36.28, 33.85, 0, 0, 4.18
2019/04/07 07:20:00, -1.00, -1.01, -1.42, 36.29, 33.86, 0, 0, 4.18
2019/04/07 07:21:00, -1.00, -1.02, -1.41, 36.32, 33.87, 0, 0, 4.18
2019/04/07 07:22:00, -1.00, -1.02, -1.40, 36.34, 33.87, 0, 0, 4.18
2019/04/07 07:23:00, -1.00, -0.98, -1.40, 36.32, 33.87, 0, 0, 4.18
2019/04/07 07:24:00, -1.00, -0.99, -1.39, 36.39, 33.89, 0, 0, 4.18
2019/04/07 07:25:00, -1.00, -1.01, -1.40, 36.38, 33.91, 0, 0, 4.18
2019/04/07 07:26:00, -1.00, -1.02, -1.38, 36.37, 33.90, 0, 0, 4.18
2019/04/07 07:27:00, -1.00, -0.99, -1.37, 36.39, 33.89, 0, 0, 4.18
2019/04/07 07:28:00, -1.00, -0.99, -1.37, 36.29, 33.90, 0, 0, 4.18
2019/04/07 07:29:00, -1.00, -0.98, -1.38, 36.38, 33.90, 0, 0, 4.18
2019/04/07 07:30:00, -1.00, -0.98, -1.35, 36.38, 33.89, 0, 0, 4.18
2019/04/07 07:31:00, -1.00, -0.96, -1.34, 36.41, 33.88, 0, 0, 4.18
2019/04/07 07:32:00, -1.00, -0.94, -1.34, 36.45, 33.87, 0, 0, 4.18
2019/04/07 07:33:00, -1.00, -0.96, -1.35, 36.45, 33.90, 0, 0, 4.18
2019/04/07 07:34:00, -1.00, -0.96, -1.34, 36.49, 33.89, 0, 0, 4.18
2019/04/07 07:35:00, -1.00, -0.96, -1.33, 36.42, 33.88, 0, 0, 4.18
2019/04/07 07:36:00, -1.00, -0.95, -1.31, 36.42, 33.87, 0, 0, 4.18
2019/04/07 07:37:00, -1.00, -0.94, -1.28, 36.47, 33.90, 0, 0, 4.18
2019/04/07 07:38:00, -1.00, -0.91, -1.32, 36.51, 33.90, 0, 0, 4.18
2019/04/07 07:39:00, -1.00, -0.91, -1.28, 36.50, 33.87, 0, 0, 4.17
2019/04/07 07:40:00, -1.00, -0.91, -1.27, 36.53, 33.86, 0, 0, 4.18
2019/04/07 07:41:00, -1.00, -0.91, -1.26, 36.55, 33.85, 0, 0, 4.18
2019/04/07 07:42:00, -1.00, -0.89, -1.24, 36.58, 33.86, 0, 0, 4.18
2019/04/07 07:43:00, -1.00, -0.89, -1.24, 36.54, 33.84, 0, 0, 4.18
2019/04/07 07:44:00, -1.00, -0.88, -1.26, 36.56, 33.82, 0, 0, 4.18
2019/04/07 07:45:00, -1.00, -0.87, -1.25, 36.60, 33.81, 0, 0, 4.18
2019/04/07 07:46:00, -1.00, -0.88, -1.21, 36.63, 33.82, 0, 0, 4.18
2019/04/07 07:47:00, -1.00, -0.85, -1.20, 36.62, 33.82, 0, 0, 4.18
2019/04/07 07:48:00, -1.00, -0.85, -1.23, 36.59, 33.78, 0, 0, 4.18
2019/04/07 07:49:00, -1.00, -0.85, -1.19, 36.63, 33.75, 0, 0, 4.18
2019/04/07 07:50:00, -1.00, -0.83, -1.18, 36.56, 33.71, 0, 0, 4.18
2019/04/07 07:51:00, -0.75, -0.83, -1.17, 36.47, 33.69, 0, 0, 4.18
2019/04/07 07:52:00, -0.75, -0.81, -1.15, 36.25, 33.55, 0, 0, 4.18
2019/04/07 07:53:00, -0.75, -0.78, -1.17, 36.28, 33.48, 0, 0, 4.18
2019/04/07 07:54:00, -0.75, -0.77, -1.13, 36.19, 33.40, 0, 0, 4.18
2019/04/07 07:55:00, -0.75, -0.77, -1.12, 36.22, 33.32, 0, 0, 4.18
2019/04/07 07:56:00, -0.75, -0.76, -1.11, 36.16, 33.25, 0, 0, 4.17
2019/04/07 07:57:00, -0.75, -0.76, -1.09, 36.19, 33.20, 0, 0, 4.18
2019/04/07 07:58:00, -0.75, -0.73, -1.10, 36.11, 33.14, 0, 0, 4.18
2019/04/07 07:59:00, -0.75, -0.73, -1.09, 36.25, 33.13, 0, 0, 4.18
2019/04/07 08:00:00, -0.75, -0.74, -1.05, 36.22, 33.12, 0, 0, 4.18
2019/04/07 08:01:00, -0.75, -0.70, -1.05, 36.28, 33.11, 0, 0, 4.18
2019/04/07 08:02:00, -0.75, -0.71, -1.04, 36.27, 33.14, 0, 0, 4.18
2019/04/07 08:03:00, -0.75, -0.68, -1.03, 36.17, 33.13, 0, 0, 4.17
2019/04/07 08:04:00, -0.75, -0.70, -1.02, 36.23, 33.13, 0, 0, 4.18
2019/04/07 08:05:00, -0.75, -0.68, -1.01, 36.27, 33.16, 0, 0, 4.17
2019/04/07 08:06:00, -0.75, -0.64, -0.98, 36.15, 33.22, 0, 0, 4.18
2019/04/07 08:07:00, -0.75, -0.64, -0.96, 36.33, 33.28, 0, 0, 4.18
2019/04/07 08:08:00, -0.75, -0.63, -0.94, 36.50, 33.39, 0, 0, 4.18
2019/04/07 08:09:00, -0.75, -0.61, -0.94, 36.47, 33.46, 0, 0, 4.17
2019/04/07 08:10:00, -0.75, -0.61, -0.93, 36.49, 33.53, 0, 0, 4.18
2019/04/07 08:11:00, -0.50, -0.59, -0.91, 36.53, 33.63, 0, 0, 4.17
2019/04/07 08:12:00, -0.50, -0.57, -0.89, 36.69, 33.70, 0, 0, 4.17
2019/04/07 08:13:00, -0.50, -0.57, -0.88, 36.66, 33.79, 0, 0, 4.18
2019/04/07 08:14:00, -0.50, -0.54, -0.87, 36.66, 33.83, 0, 0, 4.17
2019/04/07 08:15:00, -0.50, -0.53, -0.86, 36.60, 33.83, 0, 0, 4.17
2019/04/07 08:16:00, -0.50, -0.52, -0.82, 36.64, 33.84, 0, 0, 4.17
2019/04/07 08:17:00, -0.50, -0.49, -0.81, 36.63, 33.88, 0, 0, 4.18
2019/04/07 08:18:00, -0.50, -0.48, -0.81, 36.67, 33.92, 0, 0, 4.17
2019/04/07 08:19:00, -0.50, -0.45, -0.79, 36.93, 34.04, 0, 0, 4.17
2019/04/07 08:20:00, -0.50, -0.46, -0.75, 36.96, 34.14, 0, 0, 4.17
2019/04/07 08:21:00, -0.50, -0.43, -0.75, 37.06, 34.24, 0, 0, 4.17
2019/04/07 08:22:00, -0.50, -0.40, -0.72, 37.17, 34.35, 0, 0, 4.17
2019/04/07 08:23:00, -0.50, -0.39, -0.72, 37.18, 34.43, 0, 0, 4.17
2019/04/07 08:24:00, -0.50, -0.39, -0.69, 37.25, 34.50, 0, 0, 4.17
2019/04/07 08:25:00, -0.25, -0.36, -0.67, 37.30, 34.56, 0, 0, 4.17
2019/04/07 08:26:00, -0.25, -0.32, -0.63, 37.23, 34.62, 0, 0, 4.17
2019/04/07 08:27:00, -0.25, -0.32, -0.60, 37.26, 34.62, 0, 0, 4.17
2019/04/07 08:28:00, -0.25, -0.31, -0.61, 37.32, 34.65, 0, 0, 4.17
2019/04/07 08:29:00, -0.25, -0.26, -0.58, 37.29, 34.69, 0, 0, 4.18
2019/04/07 08:30:00, -0.25, -0.25, -0.57, 37.38, 34.74, 0, 0, 4.18
2019/04/07 08:31:00, -0.25, -0.23, -0.53, 37.43, 34.77, 0, 0, 4.17
2019/04/07 08:32:00, -0.25, -0.21, -0.49, 37.47, 34.83, 0, 0, 4.17
2019/04/07 08:33:00, -0.25, -0.17, -0.45, 37.50, 34.87, 0, 0, 4.17
2019/04/07 08:34:00, -0.25, -0.17, -0.45, 37.58, 34.93, 0, 0, 4.17
2019/04/07 08:35:00, -0.25, -0.14, -0.42, 37.69, 34.98, 0, 0, 4.17
2019/04/07 08:36:00, -0.25, -0.07, -0.39, 37.72, 35.05, 0, 0, 4.17
2019/04/07 08:37:00, 0.00, -0.04, -0.36, 37.80, 35.13, 0, 0, 4.17
2019/04/07 08:38:00, 0.00, -0.04, -0.31, 37.82, 35.19, 0, 0, 4.17
2019/04/07 08:39:00, 0.00, -0.01, -0.28, 37.86, 35.23, 0, 0, 4.17
2019/04/07 08:40:00, 0.00, 0.04, -0.28, 37.93, 35.29, 0, 0, 4.17
2019/04/07 08:41:00, 0.00, 0.04, -0.22, 37.94, 35.33, 0, 0, 4.17
2019/04/07 08:42:00, 0.00, 0.11, -0.19, 38.05, 35.38, 0, 0, 4.17
2019/04/07 08:43:00, 0.00, 0.12, -0.14, 38.04, 35.43, 0, 0, 4.17
2019/04/07 08:44:00, 0.25, 0.16, -0.12, 38.08, 35.46, 0, 0, 4.17
2019/04/07 08:45:00, 0.25, 0.18, -0.08, 38.11, 35.47, 0, 0, 4.17
2019/04/07 08:46:00, 0.25, 0.22, -0.04, 38.08, 35.53, 0, 0, 4.17
2019/04/07 08:47:00, 0.25, 0.28, -0.02, 38.14, 35.53, 0, 0, 4.17
2019/04/07 08:48:00, 0.25, 0.29, 0.05, 38.09, 35.55, 0, 0, 4.17
2019/04/07 08:49:00, 0.25, 0.35, 0.06, 38.11, 35.57, 0, 0, 4.17
2019/04/07 08:50:00, 0.25, 0.36, 0.11, 38.13, 35.58, 0, 0, 4.17
2019/04/07 08:51:00, 0.50, 0.39, 0.14, 38.15, 35.61, 0, 0, 4.17
2019/04/07 08:52:00, 0.50, 0.46, 0.17, 38.15, 35.62, 0, 0, 4.17
2019/04/07 08:53:00, 0.50, 0.47, 0.22, 38.13, 35.60, 0, 0, 4.17
2019/04/07 08:54:00, 0.50, 0.50, 0.26, 38.11, 35.58, 0, 0, 4.17
2019/04/07 08:55:00, 0.50, 0.56, 0.29, 38.10, 35.58, 0, 0, 4.17
2019/04/07 08:56:00, 0.50, 0.59, 0.32, 38.06, 35.55, 0, 0, 4.17
2019/04/07 08:57:00, 0.50, 0.64, 0.37, 38.15, 35.58, 0, 0, 4.17
2019/04/07 08:58:00, 0.75, 0.67, 0.40, 38.14, 35.60, 0, 0, 4.17
2019/04/07 08:59:00, 0.75, 0.68, 0.41, 38.10, 35.58, 0, 0, 4.17
2019/04/07 09:00:00, 0.75, 0.71, 0.47, 38.13, 35.58, 0, 0, 4.17
2019/04/07 09:01:00, 0.75, 0.77, 0.53, 38.21, 35.61, 0, 0, 4.17
2019/04/07 09:02:00, 0.75, 0.78, 0.53, 38.24, 35.65, 0, 0, 4.17
2019/04/07 09:03:00, 0.75, 0.85, 0.60, 38.29, 35.70, 0, 0, 4.17
2019/04/07 09:04:00, 1.00, 0.89, 0.64, 38.37, 35.77, 0, 0, 4.17
2019/04/07 09:05:00, 1.00, 0.95, 0.68, 38.45, 35.82, 0, 0, 4.17
2019/04/07 09:06:00, 1.00, 0.96, 0.73, 38.52, 35.87, 0, 0, 4.17
2019/04/07 09:07:00, 1.00, 1.03, 0.79, 38.53, 35.92, 0, 0, 4.17
2019/04/07 09:08:00, 1.00, 1.07, 0.83, 38.58, 35.98, 0, 0, 4.17
2019/04/07 09:09:00, 1.00, 1.13, 0.88, 38.60, 36.02, 0, 0, 4.17
2019/04/07 09:10:00, 1.00, 1.18, 0.94, 38.64, 36.06, 0, 0, 4.17
2019/04/07 09:11:00, 1.25, 1.21, 0.98, 38.70, 36.10, 0, 0, 4.17
2019/04/07 09:12:00, 1.25, 1.29, 1.03, 38.74, 36.16, 0, 0, 4.17
2019/04/07 09:13:00, 1.25, 1.30, 1.06, 38.74, 36.19, 0, 0, 4.17
2019/04/07 09:14:00, 1.25, 1.36, 1.14, 38.76, 36.20, 0, 0, 4.17
2019/04/07 09:15:00, 1.50, 1.43, 1.18, 38.74, 36.20, 0, 0, 4.17
2019/04/07 09:16:00, 1.50, 1.47, 1.24, 38.72, 36.21, 0, 0, 4.17
2019/04/07 09:17:00, 1.50, 1.53, 1.29, 38.73, 36.21, 0, 0, 4.17
2019/04/07 09:18:00, 1.50, 1.60, 1.33, 38.73, 36.23, 0, 0, 4.17
2019/04/07 09:19:00, 1.50, 1.65, 1.40, 38.77, 36.24, 0, 0, 4.17
2019/04/07 09:20:00, 1.75, 1.69, 1.46, 38.80, 36.28, 0, 0, 4.17
2019/04/07 09:21:00, 1.75, 1.75, 1.49, 38.82, 36.29, 0, 0, 4.17
2019/04/07 09:22:00, 1.75, 1.78, 1.55, 38.84, 36.32, 0, 0, 4.17
2019/04/07 09:23:00, 1.75, 1.82, 1.62, 38.83, 36.28, 0, 0, 4.17
